Date,ABEV3.SA,ASAI3.SA,CRFB3.SA,CIEL3.SA
2010-01-04,3.828887939453125,,,4.722898006439209
2010-01-05,3.851409673690796,,,4.690017223358154
2010-01-06,3.890700578689575,,,4.678059101104736
2010-01-07,3.9089701175689697,,,4.788661003112793
2010-01-08,3.9014618396759033,,,4.728877067565918
2010-01-11,3.853914260864258,,,4.663115501403809
2010-01-12,3.878938913345337,,,4.5226240158081055
2010-01-13,3.928990125656128,,,4.468817710876465
2010-01-14,3.9852960109710693,,,4.528602123260498
2010-01-15,3.97853946685791,,,4.534580707550049
2010-01-18,3.979039192199707,,,4.582408428192139
2010-01-19,3.9847962856292725,,,4.510666847229004
2010-01-20,3.896704912185669,,,4.3821330070495605
2010-01-21,3.9277381896972656,,,4.409036159515381
2010-01-22,3.979039192199707,,,4.606319427490234
2010-01-26,3.9087183475494385,,,4.573440074920654
2010-01-27,3.867176055908203,,,4.513655662536621
2010-01-28,3.8726820945739746,,,4.528602123260498
2010-01-29,3.7538108825683594,,,4.483766078948975
2010-02-01,3.791349172592163,,,4.462840557098389
2010-02-02,3.883944511413574,,,4.51963472366333
2010-02-03,3.941502094268799,,,4.666104316711426
2010-02-04,3.778836250305176,,,4.483766078948975
2010-02-05,3.6411972045898438,,,4.313382148742676
2010-02-08,3.6036579608917236,,,4.184847354888916
2010-02-09,3.5928971767425537,,,4.253597736358643
2010-02-10,3.6164209842681885,,,4.2147393226623535
2010-02-11,3.7037618160247803,,,4.25658655166626
2010-02-12,3.682239055633545,,,4.199792861938477
2010-02-17,3.861419916152954,,,4.154955863952637
2010-02-18,3.8353958129882812,,,4.30441427230835
2010-02-19,3.8494081497192383,,,4.265554904937744
2010-02-22,3.8321399688720703,,,4.274521827697754
2010-02-23,3.7287864685058594,,,4.274521827697754
2010-02-24,3.723780870437622,,,4.274521827697754
2010-02-25,3.7653234004974365,,,4.181858062744141
2010-02-26,3.732039213180542,,,4.229684352874756
2010-03-01,3.7763352394104004,,,4.364198207855225
2010-03-02,3.7538108825683594,,,4.394088268280029
2010-03-03,3.7663228511810303,,,4.334306716918945
2010-03-04,3.7285349369049072,,,4.391100883483887
2010-03-05,3.67623233795166,,,4.453873157501221
2010-03-08,3.696253538131714,,,4.44789457321167
2010-03-09,3.660966634750366,,,4.44789457321167
2010-03-10,3.6907472610473633,,,4.468817710876465
2010-03-11,3.7037618160247803,,,4.5046892166137695
2010-03-12,3.6787357330322266,,,4.453873157501221
2010-03-15,3.671226739883423,,,4.246682167053223
2010-03-16,3.6819889545440674,,,4.426119804382324
2010-03-17,3.6912474632263184,,,4.417147159576416
2010-03-18,3.698755979537964,,,4.7520976066589355
2010-03-19,3.580254077911377,,,4.994338035583496
2010-03-22,3.592860698699951,,,5.078075408935547
2010-03-23,3.5752110481262207,,,5.0541510581970215
2010-03-24,3.548233985900879,,,5.066112995147705
2010-03-25,3.5923569202423096,,,4.961441993713379
2010-03-26,3.5797502994537354,,,4.934525966644287
2010-03-29,3.5520148277282715,,,4.856769561767578
2010-03-30,3.585800886154175,,,4.949479579925537
2010-03-31,3.4801583290100098,,,5.009289741516113
2010-04-01,3.4854531288146973,,,5.0691046714782715
2010-04-05,3.5532751083374023,,,4.994338035583496
2010-04-06,3.528820276260376,,,4.84480619430542
2010-04-07,3.559830904006958,,,4.68032169342041
2010-04-08,3.5424349308013916,,,4.671350002288818
2010-04-09,3.5676472187042236,,,4.710229873657227
2010-04-12,3.592860698699951,,,4.68032169342041
2010-04-13,3.6306793689727783,,,4.8298540115356445
2010-04-14,3.660935401916504,,,4.8298540115356445
2010-04-15,3.724724769592285,,,4.811909198760986
2010-04-16,3.6803503036499023,,,4.8298540115356445
2010-04-19,3.655893564224243,,,4.853780269622803
2010-04-20,3.655893564224243,,,4.895647048950195
2010-04-22,3.70632004737854,,,5.1319074630737305
2010-04-23,3.776916742324829,,,5.02424430847168
2010-04-26,3.8412094116210938,,,4.982375144958496
2010-04-27,3.6685001850128174,,,4.994338035583496
2010-04-28,3.6029469966888428,,,5.009289741516113
2010-04-29,3.679847002029419,,,5.0541510581970215
2010-04-30,3.7093441486358643,,,5.0481696128845215
2010-05-03,3.6105101108551025,,,5.084056377410889
2010-05-04,3.681107521057129,,,4.949479579925537
2010-05-05,3.70632004737854,,,5.0062994956970215
2010-05-06,3.7214484214782715,,,4.910600662231445
2010-05-07,3.756746292114258,,,4.964430332183838
2010-05-10,3.7718734741210938,,,5.042189121246338
2010-05-11,3.7819583415985107,,,5.137887001037598
2010-05-12,3.8043978214263916,,,5.27844762802124
2010-05-13,3.7819583415985107,,,5.323307991027832
2010-05-14,3.756746292114258,,,5.1767659187316895
2010-05-17,3.80717134475708,,,5.383118152618408
2010-05-18,3.756746292114258,,,4.635463237762451
2010-05-19,3.7315337657928467,,,4.560697078704834
2010-05-20,3.6410183906555176,,,4.459017276763916
2010-05-21,3.6256377696990967,,,4.605557441711426
2010-05-24,3.729011058807373,,,4.5756516456604
2010-05-25,3.7037980556488037,,,4.464998722076416
2010-05-26,3.5298285484313965,,,4.4530348777771
2010-05-27,3.7365760803222656,,,4.620510578155518
2010-05-28,3.7542247772216797,,,4.596584796905518
2010-05-31,3.713883876800537,,,4.605557441711426
2010-06-01,3.744138717651367,,,4.713221073150635
2010-06-02,3.8449909687042236,,,4.725181579589844
2010-06-04,3.8825600147247314,,,4.620510578155518
2010-06-07,3.9143266677856445,,,4.755087852478027
2010-06-08,3.882812261581421,,,4.743124485015869
2010-06-09,3.921135187149048,,,4.689294338226318
2010-06-10,3.9357573986053467,,,4.895647048950195
2010-06-11,3.916090965270996,,,4.8896660804748535
2010-06-14,3.93349027633667,,,5.02424430847168
2010-06-15,4.006354808807373,,,5.057140350341797
2010-06-16,4.0340895652771,,,5.057140350341797
2010-06-17,4.05854606628418,,,5.0541510581970215
2010-06-18,4.054006576538086,,,4.907608509063721
2010-06-21,4.071908473968506,,,4.916581630706787
2010-06-22,4.143764019012451,,,4.868731498718262
2010-06-23,4.087792873382568,,,4.84480619430542
2010-06-24,4.008875370025635,,,4.770040988922119
2010-06-25,4.034339904785156,,,4.904619216918945
2010-06-28,4.156625747680664,,,4.805928707122803
2010-06-29,4.014422416687012,,,4.746115684509277
2010-06-30,3.9332361221313477,,,4.545743942260742
2010-07-01,3.8765077590942383,,,4.488924026489258
2010-07-02,3.902982711791992,,,4.4530348777771
2010-07-05,3.857598304748535,,,4.315465927124023
2010-07-06,3.9496266841888428,,,4.587614059448242
2010-07-07,3.9755945205688477,,,4.740135669708252
2010-07-08,4.0366106033325195,,,4.782003402709961
2010-07-12,3.983663320541382,,,4.755087852478027
2010-07-13,4.010136604309082,,,4.934525966644287
2010-07-14,4.023752689361572,,,4.88069486618042
2010-07-15,4.033837795257568,,,4.934525966644287
2010-07-16,4.059807300567627,,,4.820883274078369
2010-07-19,4.1240997314453125,,,4.805928707122803
2010-07-20,4.127378463745117,,,4.68331241607666
2010-07-21,4.0845160484313965,,,4.632472991943359
2010-07-22,4.172760009765625,,,4.68032169342041
2010-07-23,4.109729766845703,,,4.635463237762451
2010-07-26,4.0847673416137695,,,4.605557441711426
2010-07-27,4.102163791656494,,,4.578641414642334
2010-07-28,4.115275859832764,,,4.590601921081543
2010-07-29,4.109979629516602,,,4.608546257019043
2010-07-30,4.115527629852295,,,4.725181579589844
2010-08-02,4.138976097106934,,,4.710229873657227
2010-08-03,4.109729766845703,,,4.790976524353027
2010-08-04,4.093339920043945,,,4.779011249542236
2010-08-05,4.059554100036621,,,4.725181579589844
2010-08-06,4.032072067260742,,,4.689294338226318
2010-08-09,4.024255752563477,,,4.725181579589844
2010-08-10,4.005095481872559,,,4.755087852478027
2010-08-11,3.9609711170196533,,,4.734154224395752
2010-08-12,3.986435651779175,,,4.677331447601318
2010-08-13,3.95845103263855,,,4.68032169342041
2010-08-16,4.047956466674805,,,4.725181579589844
2010-08-17,4.132167339324951,,,4.710229873657227
2010-08-18,4.134941577911377,,,4.650417804718018
2010-08-19,4.170239448547363,,,4.608546257019043
2010-08-20,4.16998815536499,,,4.635463237762451
2010-08-23,4.1135101318359375,,,4.629482746124268
2010-08-24,4.0845160484313965,,,4.608546257019043
2010-08-25,4.037367343902588,,,4.515837669372559
2010-08-26,4.0340895652771,,,4.384251117706299
2010-08-27,4.109729766845703,,,4.587614059448242
2010-08-30,4.108971118927002,,,4.438083171844482
2010-08-31,4.210582256317139,,,4.485931873321533
2010-09-01,4.22822904586792,,,4.509857177734375
2010-09-02,4.160407066345215,,,4.542754173278809
2010-09-03,4.185368061065674,,,4.447054862976074
2010-09-06,4.143261909484863,,,4.524810791015625
2010-09-08,4.236045837402344,,,4.524810791015625
2010-09-09,4.235540866851807,,,4.536772727966309
2010-09-10,4.183098316192627,,,4.605557441711426
2010-09-13,4.28596830368042,,,4.599575042724609
2010-09-14,4.33664608001709,,,4.629482746124268
2010-09-15,4.44481086730957,,,4.4798903465271
2010-09-16,4.448087692260742,,,4.384126663208008
2010-09-17,4.393375396728516,,,4.390112400054932
2010-09-20,4.442540168762207,,,4.16566801071167
2010-09-21,4.33664608001709,,,4.551711559295654
2010-09-22,4.374464988708496,,,4.497845649719238
2010-09-23,4.41581392288208,,,4.452956199645996
2010-09-24,4.367405891418457,,,4.3482160568237305
2010-09-27,4.420604228973389,,,4.381134033203125
2010-09-28,4.447583198547363,,,4.488868236541748
2010-09-29,4.503061294555664,,,4.414053916931152
2010-09-30,4.401061534881592,,,4.4080681800842285
2010-10-01,4.579139709472656,,,4.426023483276367
2010-10-04,4.600254535675049,,,4.435000419616699
2010-10-05,4.69234561920166,,,4.548718452453613
2010-10-06,4.680898666381836,,,4.39909029006958
2010-10-07,4.7124433517456055,,,4.414053916931152
2010-10-08,4.814965724945068,,,4.536747932434082
2010-10-11,4.79283332824707,,,4.518792629241943
2010-10-13,4.944197177886963,,,4.554704666137695
2010-10-14,4.960734844207764,,,4.527771472930908
2010-10-15,4.973452568054199,,,4.470912933349609
2010-10-18,5.022297382354736,,,4.39909029006958
2010-10-19,4.960479736328125,,,4.309311389923096
2010-10-20,4.9859209060668945,,,4.384126663208008
2010-10-21,5.036798477172852,,,4.339239120483398
2010-10-22,5.189437389373779,,,4.23150634765625
2010-10-25,5.088951587677002,,,4.264423370361328
2010-10-26,4.957172870635986,,,4.321283340454102
2010-10-27,4.8335371017456055,,,4.4439778327941895
2010-10-28,4.8335371017456055,,,4.369164943695068
2010-10-29,4.91570520401001,,,4.378143310546875
2010-11-01,5.0299296379089355,,,4.429015636444092
2010-11-03,4.948014736175537,,,4.321283340454102
2010-11-04,4.988717555999756,,,4.333254337310791
2010-11-05,5.022297382354736,,,4.261431694030762
2010-11-08,5.075213432312012,,,4.318289279937744
2010-11-09,4.958953380584717,,,4.345223903656006
2010-11-10,4.901712894439697,,,4.429015636444092
2010-11-11,4.889503002166748,,,4.384126663208008
2010-11-12,4.8971357345581055,,,4.4110612869262695
2010-11-16,4.908328533172607,,,4.426023483276367
2010-11-17,5.047229290008545,,,4.455948352813721
2010-11-18,5.189437389373779,,,4.488868236541748
2010-11-19,5.259395122528076,,,4.452956199645996
2010-11-22,5.3372416496276855,,,4.339239120483398
2010-11-23,5.214877128601074,,,4.324275493621826
2010-11-24,5.224035263061523,,,4.39909029006958
2010-11-25,5.240316390991211,,,4.39909029006958
2010-11-26,5.215131759643555,,,4.297343730926514
2010-11-29,5.094038486480713,,,4.432009696960449
2010-11-30,5.062493801116943,,,4.45894193649292
2010-12-01,5.043517112731934,,,4.488868236541748
2010-12-02,5.071536064147949,,,4.506823539733887
2010-12-03,5.158141136169434,,,4.602584362030029
2010-12-06,5.165783882141113,,,4.527771472930908
2010-12-07,5.094461441040039,,,4.488868236541748
2010-12-08,5.142604827880859,,,4.437993049621582
2010-12-09,5.094461441040039,,,4.2195353507995605
2010-12-10,5.164254665374756,,,4.195594787597656
2010-12-13,5.170623779296875,,,4.204571723937988
2010-12-14,5.168330669403076,,,4.204571723937988
2010-12-15,5.247038841247559,,,4.159684658050537
2010-12-16,5.272768020629883,,,4.069906234741211
2010-12-17,5.272513389587402,,,4.054943561553955
2010-12-20,5.326259136199951,,,3.9621737003326416
2010-12-21,5.431968688964844,,,4.013047218322754
2010-12-22,5.453619480133057,,,4.004071235656738
2010-12-23,5.519848823547363,,,3.9921011924743652
2010-12-27,5.475272178649902,,,3.9292542934417725
2010-12-28,5.476545810699463,,,3.9502031803131104
2010-12-29,5.505837917327881,,,4.0100555419921875
2010-12-30,5.527489185333252,,,4.025017261505127
2011-01-03,5.540225982666016,,,4.069906234741211
2011-01-04,5.541500091552734,,,3.9741439819335938
2011-01-05,5.438336372375488,,,3.9502031803131104
2011-01-06,5.387392997741699,,,3.9202773571014404
2011-01-07,5.365741729736328,,,3.887359380722046
2011-01-10,5.347910404205322,,,3.9382336139678955
2011-01-11,5.358099937438965,,,3.881373643875122
2011-01-12,5.189982891082764,,,3.8783814907073975
2011-01-13,5.145405292510986,,,3.8215229511260986
2011-01-14,5.057525157928467,,,3.86940336227417
2011-01-17,5.177245616912842,,,3.8394784927368164
2011-01-18,4.965825080871582,,,3.881373643875122
2011-01-19,4.998940467834473,,,3.86940336227417
2011-01-20,4.963278293609619,,,3.830501079559326
2011-01-21,4.841010570526123,,,3.728753089904785
2011-01-24,4.92634391784668,,,3.8005738258361816
2011-01-26,5.018044471740723,,,3.875389337539673
2011-01-27,4.9925713539123535,,,3.860426187515259
2011-01-28,4.8295488357543945,,,3.74072265625
2011-01-31,4.835916996002197,,,3.7018206119537354
2011-02-01,4.769688606262207,,,3.6419677734375
2011-02-02,4.795161724090576,,,3.492337942123413
2011-02-03,4.725112438201904,,,3.372636318206787
2011-02-04,4.6779890060424805,,,3.492337942123413
2011-02-07,4.725112438201904,,,3.567152976989746
2011-02-08,4.782425403594971,,,3.4534363746643066
2011-02-09,4.6665263175964355,,,3.3067989349365234
2011-02-10,4.544258117675781,,,3.4235095977783203
2011-02-11,4.74167013168335,,,3.4594204425811768
2011-02-14,4.7633209228515625,,,3.480368137359619
2011-02-15,4.791340351104736,,,3.48336124420166
2011-02-16,4.914880752563477,,,3.5910935401916504
2011-02-17,4.953089237213135,,,3.845463514328003
2011-02-18,5.009128093719482,,,3.9651663303375244
2011-02-21,4.965825080871582,,,3.935241222381592
2011-02-22,4.801528453826904,,,3.9801299571990967
2011-02-23,4.712375640869141,,,4.025017261505127
2011-02-24,4.712375640869141,,,4.025017261505127
2011-02-25,4.64869499206543,,,3.9921011924743652
2011-02-28,4.769688606262207,,,3.9292542934417725
2011-03-01,4.857569217681885,,,3.7796268463134766
2011-03-02,5.028232574462891,,,3.9172849655151367
2011-03-03,4.976014614105225,,,3.9891066551208496
2011-03-04,4.845508575439453,,,4.001078128814697
2011-03-09,4.845508575439453,,,4.001078128814697
2011-03-10,4.845508575439453,,,4.162675380706787
2011-03-11,4.9101152420043945,,,4.21055793762207
2011-03-14,4.877811908721924,,,4.324275493621826
2011-03-15,4.871350288391113,,,4.344979763031006
2011-03-16,4.793822288513184,,,4.141796588897705
2011-03-17,4.755058288574219,,,4.185559272766113
2011-03-18,4.819666385650635,,,4.204314708709717
2011-03-21,4.813205718994141,,,4.1699323654174805
2011-03-22,4.897194862365723,,,4.194937705993652
2011-03-23,4.987644195556641,,,4.2574543952941895
2011-03-24,4.884274005889893,,,4.294964790344238
2011-03-25,4.924328327178955,,,4.329349517822266
2011-03-28,4.858430862426758,,,4.269958019256592
2011-03-29,4.884274005889893,,,4.198063850402832
2011-03-30,4.960508823394775,,,4.198063850402832
2011-03-31,5.013486385345459,,,4.3043437004089355
2011-04-01,5.168543815612793,,,4.3043437004089355
2011-04-04,5.092308044433594,,,4.516903400421143
2011-04-05,5.092308044433594,,,4.516903400421143
2011-04-06,5.076802730560303,,,4.473141193389893
2011-04-07,5.026407241821289,,,4.37311315536499
2011-04-08,4.987644195556641,,,4.319972515106201
2011-04-11,5.026407241821289,,,4.263707160949707
2011-04-12,4.974722385406494,,,4.263707160949707
2011-04-13,4.974722385406494,,,4.282464027404785
2011-04-14,5.0845537185668945,,,4.238699436187744
2011-04-15,5.136240005493164,,,4.2512030601501465
2011-04-18,5.1478681564331055,,,4.313720703125
2011-04-19,5.233150005340576,,,4.316847324371338
2011-04-20,5.24606990814209,,,4.266833305358887
2011-04-25,5.284834384918213,,,4.2512030601501465
2011-04-26,5.403712749481201,,,4.335601806640625
2011-04-27,5.375285625457764,,,4.360609531402588
2011-04-28,5.388206958770752,,,4.59505033493042
2011-04-29,5.4502272605896,,,4.548162937164307
2011-05-02,5.531427383422852,,,4.651316165924072
2011-05-03,5.455156326293945,,,4.531283378601074
2011-05-04,5.400865077972412,,,4.527530670166016
2011-05-05,5.577962398529053,,,5.033924102783203
2011-05-06,5.700768947601318,,,5.172713756561279
2011-05-09,6.0743560791015625,,,5.056430816650391
2011-05-10,6.0743560791015625,,,5.056430816650391
2011-05-11,5.50557279586792,,,4.936398029327393
2011-05-12,5.488768577575684,,,4.891384124755859
2011-05-13,5.418961524963379,,,4.827615737915039
2011-05-16,5.418961524963379,,,4.827615737915039
2011-05-17,5.473255157470703,,,4.87637996673584
2011-05-18,5.406035423278809,,,4.7863545417785645
2011-05-19,5.403449058532715,,,4.763848781585693
2011-05-20,5.345279693603516,,,4.69257926940918
2011-05-23,5.351741790771484,,,4.696331024169922
2011-05-24,5.338814735412598,,,4.895135879516602
2011-05-25,5.298740386962891,,,4.988913059234619
2011-05-26,5.298740386962891,,,4.913890838623047
2011-05-27,5.324594020843506,,,4.913890838623047
2011-05-30,5.30003547668457,,,4.876375198364258
2011-05-31,5.315546989440918,,,4.913887023925781
2011-06-01,5.216010093688965,,,4.938891887664795
2011-06-02,5.287106990814209,,,4.9964094161987305
2011-06-03,5.3788886070251465,,,5.0014119148254395
2011-06-06,5.338814735412598,,,4.970150947570801
2011-06-07,5.384058952331543,,,4.951396465301514
2011-06-08,5.364667892456055,,,4.882626533508301
2011-06-09,5.428010940551758,,,4.981404781341553
2011-06-10,5.346571922302246,,,4.981404781341553
2011-06-13,5.294863224029541,,,4.938891887664795
2011-06-14,5.40474271774292,,,4.961398601531982
2011-06-15,5.3775954246521,,,4.947646617889404
2011-06-16,5.222474098205566,,,4.851368427276611
2011-06-17,5.30003547668457,,,4.757591724395752
2011-06-20,5.363377094268799,,,4.763843059539795
2011-06-21,5.474547863006592,,,4.770095348358154
2011-06-22,5.416375637054443,,,4.751340389251709
2011-06-24,5.429304122924805,,,4.790101051330566
2011-06-27,5.448692321777344,,,4.74508810043335
2011-06-28,5.539182186126709,,,4.74508810043335
2011-06-29,5.597354412078857,,,4.7888503074646
2011-06-30,5.558572292327881,,,4.876375198364258
2011-07-01,5.614589691162109,,,4.910135269165039
2011-07-04,5.635478496551514,,,4.913887023925781
2011-07-05,5.67987585067749,,,4.876375198364258
2011-07-06,5.705989837646484,,,4.872624397277832
2011-07-07,5.6602888107299805,,,4.873874187469482
2011-07-08,5.558443069458008,,,4.9551472663879395
2011-07-11,5.470958232879639,,,4.921388626098633
2011-07-12,5.352138042449951,,,4.922638416290283
2011-07-13,5.366501808166504,,,5.053925037384033
2011-07-14,5.353444576263428,,,5.0451741218566895
2011-07-15,5.288157939910889,,,5.008912086486816
2011-07-18,5.353444576263428,,,5.032669544219971
2011-07-19,5.353444576263428,,,5.073930263519287
2011-07-20,5.320801258087158,,,5.102688312530518
2011-07-21,5.30774450302124,,,5.156453609466553
2011-07-22,5.314273357391357,,,5.090185642242432
2011-07-25,5.209815979003906,,,5.138951301574707
2011-07-26,5.060962677001953,,,5.298994064331055
2011-07-27,5.007429122924805,,,5.145201683044434
2011-07-28,5.102746486663818,,,5.288991451263428
2011-07-29,4.935613632202148,,,5.401523590087891
2011-08-01,4.935613632202148,,,5.4202799797058105
2011-08-02,5.023097038269043,,,5.439035415649414
2011-08-03,4.974787712097168,,,5.476544380187988
2011-08-04,4.855967044830322,,,5.352761745452881
2011-08-05,4.935613632202148,,,5.372766017913818
2011-08-08,4.827239513397217,,,5.126445293426514
2011-08-09,4.870328426361084,,,5.126445293426514
2011-08-10,4.876856327056885,,,5.063928604125977
2011-08-11,5.131473064422607,,,5.051422595977783
2011-08-12,5.209815979003906,,,5.026418209075928
2011-08-15,5.408284664154053,,,4.982656002044678
2011-08-16,5.457901954650879,,,4.896380424499512
2011-08-17,5.457901954650879,,,4.907634258270264
2011-08-18,5.431787967681885,,,4.851368427276611
2011-08-19,5.484017372131348,,,4.886378288269043
2011-08-22,5.515352725982666,,,4.885128974914551
2011-08-23,5.613282203674316,,,4.875123977661133
2011-08-24,5.666817665100098,,,4.8676228523254395
2011-08-25,5.642009258270264,,,4.912635803222656
2011-08-26,5.534939289093018,,,5.012663841247559
2011-08-29,5.666817665100098,,,5.070180892944336
2011-08-30,5.746465682983398,,,5.063928604125977
2011-08-31,5.941019058227539,,,5.113943576812744
2011-09-01,5.957991600036621,,,5.251482963562012
2011-09-02,5.875731945037842,,,5.25773286819458
2011-09-05,5.7451605796813965,,,5.266485214233398
2011-09-06,5.7438554763793945,,,5.231475353240967
2011-09-08,5.7451605796813965,,,5.366513252258301
2011-09-09,5.7451605796813965,,,5.354011535644531
2011-09-12,5.78302526473999,,,5.339005947113037
2011-09-13,5.810445308685303,,,5.414026737213135
2011-09-14,5.869203090667725,,,5.464041233062744
2011-09-15,5.882259368896484,,,5.531561374664307
2011-09-16,5.980190277099609,,,5.463257312774658
2011-09-19,6.019359111785889,,,5.469516277313232
2011-09-20,6.045475006103516,,,5.505813121795654
2011-09-21,6.033722877502441,,,5.502057075500488
2011-09-22,5.882259368896484,,,5.4194536209106445
2011-09-23,5.914905071258545,,,5.275516986846924
2011-09-26,5.914905071258545,,,5.318070888519287
2011-09-27,5.835254192352295,,,5.300548076629639
2011-09-28,5.927960395812988,,,5.300548076629639
2011-09-29,5.941019058227539,,,5.266756534576416
2011-09-30,6.004997730255127,,,5.244227409362793
2011-10-03,5.881993293762207,,,5.217942714691162
2011-10-04,5.823108196258545,,,5.172885894775391
2011-10-05,5.935643196105957,,,5.256743907928467
2011-10-06,5.901620864868164,,,5.38190221786499
2011-10-07,5.91994047164917,,,5.3994269371032715
2011-10-10,5.984061241149902,,,5.569642543792725
2011-10-11,6.006308078765869,,,5.569642543792725
2011-10-13,6.012851715087891,,,5.517077445983887
2011-10-14,5.980135440826416,,,5.55712890625
2011-10-17,5.967049598693848,,,5.570896148681641
2011-10-18,6.146322727203369,,,5.570896148681641
2011-10-19,6.2025909423828125,,,5.63973331451416
2011-10-20,6.176419734954834,,,5.638482093811035
2011-10-21,6.176419734954834,,,5.644739627838135
2011-10-24,6.1698760986328125,,,5.701064109802246
2011-10-25,6.1698760986328125,,,5.701064109802246
2011-10-26,6.151556491851807,,,5.701064109802246
2011-10-27,6.071735382080078,,,5.701064109802246
2011-10-28,6.058648586273193,,,5.717334270477295
2011-10-31,6.066500186920166,,,5.7323527336120605
2011-11-01,6.151556491851807,,,5.752378940582275
2011-11-03,6.150249004364014,,,5.863772869110107
2011-11-04,6.135856628417969,,,5.9075775146484375
2011-11-07,6.135856628417969,,,5.882544040679932
2011-11-08,6.071735382080078,,,5.913837432861328
2011-11-09,6.150249004364014,,,5.9063262939453125
2011-11-10,6.129311561584473,,,5.9063262939453125
2011-11-11,6.196049213409424,,,5.995189666748047
2011-11-14,6.1567912101745605,,,6.064029216766357
2011-11-16,6.261475086212158,,,6.114092826843262
2011-11-17,6.176419734954834,,,5.896315097808838
2011-11-18,6.163333892822266,,,5.768648147583008
2011-11-21,6.150249004364014,,,5.713576793670654
2011-11-22,6.150249004364014,,,5.702315807342529
2011-11-23,6.281104564666748,,,5.736109256744385
2011-11-24,6.281104564666748,,,5.808701515197754
2011-11-25,6.222219944000244,,,5.823718547821045
2011-11-28,6.248390197753906,,,5.836235523223877
2011-11-29,6.326905727386475,,,5.858765602111816
2011-11-30,6.490474700927734,,,6.026479721069336
2011-12-01,6.562445163726807,,,6.076545715332031
2011-12-02,6.542818069458008,,,5.8812947273254395
2011-12-05,6.51926326751709,,,5.838737964630127
2011-12-06,6.659280300140381,,,5.882544040679932
2011-12-07,6.765272617340088,,,5.882544040679932
2011-12-08,6.765272617340088,,,5.882544040679932
2011-12-09,6.79275369644165,,,5.913837432861328
2011-12-12,6.778359889984131,,,5.913837432861328
2011-12-13,6.869958877563477,,,5.882544040679932
2011-12-14,6.869958877563477,,,5.8324809074401855
2011-12-15,6.974643230438232,,,5.852507591247559
2011-12-16,6.948472499847412,,,5.872532844543457
2011-12-19,7.015207767486572,,,5.9301066398620605
2011-12-20,7.0662431716918945,,,5.958893775939941
2011-12-21,7.006050109863281,,,5.9263505935668945
2011-12-22,6.974643230438232,,,6.007709503173828
2011-12-23,7.064934253692627,,,5.945125102996826
2011-12-26,7.013901710510254,,,5.945125102996826
2011-12-27,7.079329490661621,,,5.976416110992432
2011-12-28,7.062320232391357,,,5.988932132720947
2011-12-29,7.144755840301514,,,6.032737731933594
2012-01-02,7.11858606338501,,,6.051514625549316
2012-01-03,7.037453651428223,,,6.074041843414307
2012-01-04,6.873885154724121,,,6.095318794250488
2012-01-05,6.737793445587158,,,6.007709503173828
2012-01-06,6.720783710479736,,,5.97015905380249
2012-01-09,6.707696914672852,,,5.9939374923706055
2012-01-10,6.673673152923584,,,6.026479721069336
2012-01-11,6.673673152923584,,,6.091562271118164
2012-01-12,6.703770637512207,,,6.076545715332031
2012-01-13,6.712932109832764,,,6.119098663330078
2012-01-16,6.79275369644165,,,6.177923202514648
2012-01-17,6.837243556976318,,,6.177923202514648
2012-01-18,6.909214973449707,,,6.318104267120361
2012-01-19,6.876501560211182,,,6.43325138092041
2012-01-20,6.896129131317139,,,6.468297481536865
2012-01-23,6.803220748901367,,,6.439510345458984
2012-01-24,6.893512725830078,,,6.445768356323242
2012-01-26,6.869958877563477,,,6.383185386657715
2012-01-27,6.771816730499268,,,6.3957061767578125
2012-01-30,6.777050495147705,,,6.4833173751831055
2012-01-31,6.804530620574951,,,6.514606952667236
2012-02-01,6.896129131317139,,,6.520862102508545
2012-02-02,6.909214973449707,,,6.753661632537842
2012-02-03,7.013901710510254,,,6.881325721740723
2012-02-06,6.900055408477783,,,6.754914283752441
2012-02-07,6.83070182800293,,,7.040280818939209
2012-02-08,6.80060338973999,,,7.003983497619629
2012-02-09,6.855563163757324,,,7.00899076461792
2012-02-10,6.82415771484375,,,6.883830547332764
2012-02-13,6.941931247711182,,,6.883830547332764
2012-02-14,6.955015182495117,,,6.9777021408081055
2012-02-15,6.974643230438232,,,7.056552886962891
2012-02-16,7.117275714874268,,,7.497115135192871
2012-02-17,7.295241355895996,,,7.358188629150391
2012-02-23,7.210182189941406,,,7.340664863586426
2012-02-24,7.394692420959473,,,7.497115135192871
2012-02-27,7.458813190460205,,,7.458314895629883
2012-02-28,7.512462139129639,,,7.55969762802124
2012-02-29,7.605370998382568,,,7.6848578453063965
2012-03-01,7.596489906311035,,,7.817529678344727
2012-03-02,7.725086688995361,,,7.8838653564453125
2012-03-05,7.656148433685303,,,8.007771492004395
2012-03-06,7.649519920349121,,,7.953952312469482
2012-03-07,7.855008602142334,,,7.769968509674072
2012-03-08,7.969024658203125,,,7.7311692237854
2012-03-09,8.219585418701172,,,7.739926815032959
2012-03-12,8.285874366760254,,,7.691115379333496
2012-03-13,8.422423362731934,,,7.6723408699035645
2012-03-14,8.378677368164062,,,7.661079406738281
2012-03-15,8.297804832458496,,,7.590988636016846
2012-03-16,8.195722579956055,,,7.609225273132324
2012-03-19,8.195722579956055,,,7.657763481140137
2012-03-20,8.378677368164062,,,7.657763481140137
2012-03-21,8.405190467834473,,,7.530028343200684
2012-03-22,8.484733581542969,,,7.530028343200684
